,attendance,entry_mode,id,number,reference,scheduled,sr_id,status,utc_offset,weather
171,67338,INGEST,cd8d617c-1ac1-4fcb-95dc-4f29a8171b8c,165,58064,2019-11-24T18:00:00+00:00,sr:match:18001747,closed,-5,"Cloudy Temp: 40 F, Humidity: 75%, Wind: WSW 17 mph"
172,60926,INGEST,cda47a38-663f-45a3-8fc5-c70804838fdd,172,58071,2019-11-24T21:05:00+00:00,sr:match:18001781,closed,-6,"Sunny Temp: 52 F, Humidity: 54%, Wind: WSW 9 mph"
173,57754,INGEST,e43539af-4923-4172-a85b-c9cc6f32274d,171,58070,2019-11-24T18:00:00+00:00,sr:match:18001773,closed,-5,"Sunny Temp: 46 F, Humidity: 56%, Wind: W 17 mph"
174,71727,INGEST,f91c0c03-b2f9-4286-806a-76b2402abf51,163,58062,2019-11-22T01:20:00+00:00,sr:match:18001741,closed,-6,"Mostly Cloudy Temp: 75 F, Humidity: 79%, Wind: SE 9 mph"
175,47423,INGEST,faf3a41f-a4e3-4ba2-93e7-cc34c024f04b,167,58066,2019-11-24T18:00:00+00:00,sr:match:18001755,closed,-5,"Partly Sunny Temp: 46 F, Humidity: 62%, Wind: WSW 10 mph, gusts to 15 mph"
176,90445,INGEST,07c8efca-1005-476e-bf44-f4cf599a74ff,178,58077,2019-11-28T21:30:00+00:00,sr:match:18001339,closed,-6,"Temp:  F, Wind:   mph"
177,73548,INGEST,0f322d5a-90c1-460a-a4f5-7c491585814d,185,58084,2019-12-01T21:25:00+00:00,sr:match:18001397,closed,-6,"Cloudy Temp: 36 F, Humidity: 55%, Wind: Northwest 20 mph"
178,65545,INGEST,1f4fa0a5-b968-4e05-8143-9c9eac989097,186,58085,2019-12-01T18:00:00+00:00,sr:match:18126607,closed,-5,"Temp: 82 F, Humidity: 55%, Wind: s 15 mph"
179,39804,INGEST,2da08806-b5d9-4da9-a724-14edc60d2009,182,58081,2019-12-01T18:00:00+00:00,sr:match:18001361,closed,-5,"Cloudy Temp: 46 F, Humidity: 77%, Wind: SW 15 mph, gusts to 28 mph"
180,71993,INGEST,32300d54-ab32-4fc6-97bd-5c7dc30c989f,179,58078,2019-11-29T01:20:00+00:00,sr:match:18001341,closed,-5,"Temp:  F, Wind:   mph"
181,69080,INGEST,36c855c9-9e51-4ca1-811f-af1baebc56f2,192,58091,2019-12-03T01:15:00+00:00,sr:match:18001439,closed,-8,"Clear Temp: 51 F, Humidity: 65%, Wind: SSE 1 mph"
182,60361,INGEST,4c179d92-363e-427e-ba20-45ff878d60a7,183,58082,2019-12-01T18:00:00+00:00,sr:match:18001353,closed,-5,"Light rain Temp: 40 F, Humidity: 69%, Wind: W 14 mph"
183,72025,INGEST,4d73fadc-7536-4a13-ad24-9a7f56aa25a2,191,58090,2019-12-02T01:20:00+00:00,sr:match:18001427,closed,-6,"Clear Temp: 60 F, Humidity: 32%, Wind: nw 4mph mph"
184,60944,INGEST,62e858b2-acc9-48f7-aea5-f8b92227b065,188,58087,2019-12-01T21:05:00+00:00,sr:match:18001399,closed,-7,"Partly Cloudy Temp: 64 F, Humidity: 26%, Wind: ENE 3 mph"
185,74638,INGEST,74bd78c5-a5ec-4390-9ffb-061a987117f7,189,58088,2019-12-01T21:25:00+00:00,sr:match:18001417,closed,-7,"Mostly Sunny Temp: 33 F, Humidity: 51%, Wind: East 7 mph"
186,62157,INGEST,920ea4ba-7bcc-4827-a75e-a488b35e8ecc,190,58089,2019-12-01T18:00:00+00:00,sr:match:18001409,closed,-5,"Mostly Cloudy Temp: 46 F, Humidity: 91%, Wind: From SE 6 mph"
187,71504,INGEST,c0d6c453-d848-45e1-aa4b-24d4341f1a3f,181,58080,2019-12-01T18:00:00+00:00,sr:match:18001371,closed,-5,"Cloudy Temp: 64 F, Humidity: 77%, Wind: WSW 16 mph"
188,75950,INGEST,c58989c1-d046-44f5-ab16-1932ebd6d0d8,187,58086,2019-12-01T18:00:00+00:00,sr:match:18001389,closed,-5,"Freezing Rain Temp: 32 F, Humidity: 86%, Wind: NE 10 mph"
189,71029,INGEST,df9e69c1-d071-409c-b348-a11e4e2235ec,180,58079,2019-12-01T18:00:00+00:00,sr:match:18001377,closed,-5,"Cloudy, Light Rain Temp: 40 F, Humidity: 91%, Wind: East 13 mph mph"
190,65412,INGEST,f750eb56-f2d8-4c66-adaf-9abbf10990f2,177,58076,2019-11-28T17:30:00+00:00,sr:match:18001333,closed,-5,"Controlled Climate Temp: 68 F, Humidity: 70%, Wind:   mph"
191,62633,INGEST,fdbb44c0-b986-4d4f-bc6c-6b330f5aec2a,184,58083,2019-12-01T18:00:00+00:00,sr:match:18001383,closed,-5,"Temp: 77 F, Humidity: 77%, Wind: SW 15mph mph"
192,61276,INGEST,0be4a82c-67fe-4990-a310-c19d0d789938,193,58092,2019-12-06T01:20:00+00:00,sr:match:18001453,closed,-6,"Mostly Cloudy Temp: 44 F, Humidity: 66%, Wind: s 9 mph"
193,52760,INGEST,13ecff23-081d-49a9-84c6-648d7bbba931,206,58105,2019-12-08T21:25:00+00:00,sr:match:18001541,closed,-8,"Cloudy Temp: 59 F, Humidity: 78%, Wind: W 5 mph"
194,77296,INGEST,22554ec0-c90b-488c-ab94-34a9e3b25014,197,58096,2019-12-08T18:00:00+00:00,sr:match:18001527,closed,-6,"Cloudy Temp: 37 F, Humidity: 75%, Wind: SW 10 mph"
195,66776,INGEST,2497ea90-d52a-4f00-88aa-3cbafbb8d860,199,58098,2019-12-08T18:00:00+00:00,sr:match:18001501,closed,-6,"N/A (Indoors) Temp:  F, Wind:   mph"
196,65878,INGEST,2537c63f-693d-44ce-90dd-dad28132d537,205,58104,2019-12-08T21:25:00+00:00,sr:match:18001847,closed,-5,"Cloudy Temp: 32 F, Humidity: 56%, Wind: South 8 mph"
197,70592,INGEST,27fa8dd6-17d7-46d6-958b-342a32d23d35,194,58093,2019-12-08T18:00:00+00:00,sr:match:18001467,closed,-5,"Temp:  F, Wind:   mph"
198,73038,INGEST,46235d88-2782-4247-b15d-84fe44b7fc4f,200,58099,2019-12-08T18:00:00+00:00,sr:match:18001491,closed,-6,"Sunny Temp: 64 F, Humidity: 69%, Wind: NNE 1 mph"
199,67431,INGEST,49900ffc-e11b-4be6-9e42-160a4984fd50,196,58095,2019-12-08T18:00:00+00:00,sr:match:18001519,closed,-5,"Sunny Temp: 48 F, Humidity: 58%, Wind: S 16 mph"
200,50232,INGEST,52b51929-2b9c-4948-9ab1-203252afdec4,202,58101,2019-12-08T18:00:00+00:00,sr:match:18001471,closed,-5,"Cloudy Temp: 78 F, Humidity: 58%, Wind: ESE 9 mph"
201,63880,INGEST,85563b95-7ed2-4663-8342-425f92df0323,204,58103,2019-12-08T21:25:00+00:00,sr:match:18001535,closed,-7,"N/A Temp:  F, Wind:   mph"
202,69796,INGEST,85ca1a73-15bb-4eeb-9021-a9b1c0531dcb,208,58107,2019-12-10T01:15:00+00:00,sr:match:18001563,closed,-5,"Rain Temp: 53 F, Humidity: 87%, Wind: SW 11 mph"
203,71769,INGEST,96f2e032-0efc-47ec-aabe-9df66b10f38b,198,58097,2019-12-08T18:00:00+00:00,sr:match:18001505,closed,-6,"Sunny Temp: 70 F, Humidity: 80%, Wind: ESE 4mph mph"
204,78523,INGEST,c66e2668-f7ae-489f-bb6c-d68823e2b668,201,58100,2019-12-08T18:00:00+00:00,sr:match:18001477,closed,-5,"Mostly Sunny Temp: 41 F, Humidity: 47%, Wind: SW 9 mph"
205,57866,INGEST,de0b0022-a53a-4569-b8a3-b0d7a1ee9610,203,58102,2019-12-08T21:05:00+00:00,sr:match:18001533,closed,-5,"Temp: 62 F, Humidity: 89%, Wind: ESE 7-12mph mph"
206,69134,INGEST,f6fd7b8e-9926-4f54-8d9a-9859227c2178,195,58094,2019-12-08T18:00:00+00:00,sr:match:18001515,closed,-5,"Cloudy Temp: 43 F, Humidity: 48%, Wind: SSW 18 mph"
207,71501,INGEST,fa1b32dd-dc29-43b0-8623-8e54312dc95b,207,58106,2019-12-09T01:20:00+00:00,sr:match:18001551,closed,-8,"Cloudy Temp: 60 F, Humidity: 79%, Wind: SW 4 mph"
208,64694,INGEST,24c32a77-8c0f-46d1-9d89-20315d7d1f92,216,58115,2019-12-16T01:20:00+00:00,sr:match:18001593,closed,-5,"Cloudy Temp: 31 F, Humidity: 67%, Wind: From W 6 mph"
209,63345,INGEST,3a29f7fc-a109-495b-a3fa-a09bee59066c,219,58118,2019-12-15T21:05:00+00:00,sr:match:18001635,closed,-7,"Sunny Temp: 66 F, Humidity: 24%, Wind: WSW 11 mph"
210,73257,INGEST,55733da2-601f-4c53-8835-a662fcf5edf7,214,58113,2019-12-15T18:00:00+00:00,sr:match:18001609,closed,-6,"Snow Temp: 24 F, Humidity: 88%, Wind: East 8 mph"
211,56515,INGEST,5d6ec2f9-d91a-4a53-b55b-3351ae3e5d89,212,58111,2019-12-15T18:00:00+00:00,sr:match:18001617,closed,-5,"Controlled Climate Temp: 68 F, Humidity: 70%, Wind:   mph"
212,65265,INGEST,7cf0da9c-2db2-4abc-9b8a-067492a93d67,217,58116,2019-12-15T18:00:00+00:00,sr:match:18001585,closed,-6,"Cloudy Temp: 45 F, Humidity: 71%, Wind: SE 4 mph"
213,73053,INGEST,7e5bf1c5-e4dd-4f47-a4ec-2b4d55350aaf,224,58123,2019-12-17T01:15:00+00:00,sr:match:18001663,closed,-6,"Cloudy Temp: 73 F, Humidity: 87%, Wind: S 10 mph"
214,52788,INGEST,83c99e85-5428-4c31-8322-8d90bc6aa666,220,58119,2019-12-15T21:05:00+00:00,sr:match:18001629,closed,-8,"Sunny Temp: 59 F, Humidity: 52%, Wind: W 7 mph"
215,70545,INGEST,9025fc1f-f362-462b-a069-abbc7123f3d7,209,58108,2019-12-13T01:20:00+00:00,sr:match:18001573,closed,-5,"Partly Cloudy Temp: 33 F, Humidity: 55%, Wind: SSE 3 mph"
216,70910,INGEST,aa2fa14c-0b17-4af2-9236-af0daf174820,222,58121,2019-12-15T21:25:00+00:00,sr:match:18001641,closed,-8,"partly cloudy Temp: 55 F, Humidity: 58%, Wind: north by northwest 6 mph"
217,72894,INGEST,c38848b8-dfc7-457a-b85f-81dffdb47bfe,215,58114,2019-12-15T18:00:00+00:00,sr:match:18001599,closed,-5,"Cloudy Temp: 48 F, Humidity: 42%, Wind: WNW 19 mph"
218,72544,INGEST,c902ff14-1fe3-4c6d-86b6-f8f9d1d6061e,210,58109,2019-12-15T18:00:00+00:00,sr:match:18001577,closed,-5,"Sunny Temp: 56 F, Humidity: 45%, Wind: SW 5 mph"
219,25446,INGEST,d19176ad-1b9e-43a6-9e3c-50640f86c842,223,58122,2019-12-15T21:05:00+00:00,sr:match:18001653,closed,-8,"Sunny Temp: 64 F, Humidity: 28%, Wind: NW 14 mph"
220,78266,INGEST,dd26033e-b465-4f8f-b7d8-5a9832a6a418,213,58112,2019-12-15T18:00:00+00:00,sr:match:18001625,closed,-6,"Sunny Temp: 11 F, Humidity: 70%, Wind: W 7 mph"
221,57066,INGEST,de462398-54fa-4893-a09d-5ad21e91bc4d,211,58110,2019-12-15T18:00:00+00:00,sr:match:18001613,closed,-5,"Cloudy Temp: 36 F, Humidity: 58%, Wind: WNW 6 mph, gusts to 8 mph"
222,63246,INGEST,f1ec57df-f231-490e-9ae3-97abf8345460,218,58117,2019-12-15T18:00:00+00:00,sr:match:18001581,closed,-5,"Sunny Temp: 52 F, Humidity: 44%, Wind: West 13 mph"
223,90436,INGEST,f7aba925-f663-4658-9432-f369e2a8aa09,221,58120,2019-12-15T21:25:00+00:00,sr:match:18001649,closed,-6,"clear skies Temp: 76 F, Humidity: 47%, Wind: SSW 9 mph"
224,70103,INGEST,0036a0f8-595c-4321-9dcf-3bafdd3db046,228,58127,2019-12-22T01:15:00+00:00,sr:match:18001713,closed,-8,"Cloudy Temp: 58 F, Humidity: 66%, Wind: SW 12 mph"
225,66083,INGEST,064e4d8b-516d-4ff9-b912-17c6461f6f81,236,58135,2019-12-22T18:00:00+00:00,sr:match:18001691,closed,-5,"Clear Temp: 44 F, Humidity: 52%, Wind: SSW 6 mph"
226,60968,INGEST,37516724-fb32-4f37-bb86-70db32c35a74,233,58132,2019-12-22T18:00:00+00:00,sr:match:18001743,closed,-5,"Cloudy Temp: 76 F, Humidity: 68%, Wind: ESE 15 mph"
227,49036,INGEST,57ac1cce-805a-4dc3-984d-e54ff3340ad4,229,58128,2019-12-21T18:00:00+00:00,sr:match:18001719,closed,-5,"Cloudy Temp: 73 F, Humidity: 65%, Wind: E 11 mph"
228,25380,INGEST,60ee1e04-d92d-49d3-9b7a-53bd9e495bb4,226,58125,2019-12-22T21:05:00+00:00,sr:match:18001689,closed,-8,"Partly Cloudy Temp: 64 F, Humidity: 60%, Wind: SE 10 mph"
229,66756,INGEST,69438c78-3fda-45fa-9de6-9db6229d8d37,235,58134,2019-12-22T18:00:00+00:00,sr:match:18001697,closed,-6,"Cloudy Temp: 50 F, Humidity: 59%, Wind: NE 4 mph"
230,69022,INGEST,8f598cf2-6758-4e04-80c8-787dd176b9f8,238,58137,2019-12-22T21:25:00+00:00,sr:match:18001753,closed,-8,"Cloudy Temp: 43 F, Humidity: 87%, Wind: N 7 mph"
231,78523,INGEST,98b2486b-6362-40c7-9f92-61498bdd81fb,234,58133,2019-12-22T18:00:00+00:00,sr:match:18001701,closed,-5,"Sunny and cool Temp: 45 F, Humidity: 52%, Wind: SW 6 mph"
232,65878,INGEST,9e1f98bb-5133-417b-bcc5-d28022bd7ee5,227,58126,2019-12-21T21:30:00+00:00,sr:match:18001707,closed,-5,"Cloudy and cool Temp: 33 F, Humidity: 64%, Wind: S 2 mph"
233,67431,INGEST,a7513603-a003-4f68-9903-9339186fa28d,231,58130,2019-12-22T18:00:00+00:00,sr:match:18001733,closed,-5,"Sunny Temp: 49 F, Humidity: 41%, Wind: South 10 mph"
234,61845,INGEST,aaad4b3b-1501-4b42-90ec-f97c2d5e3c8f,232,58131,2019-12-22T18:00:00+00:00,sr:match:18001739,closed,-5,"Sunny Temp: 45 F, Humidity: 57%, Wind: S 3 mph"
235,67157,INGEST,d3ea4b70-149f-47ad-b31e-6f665ed436b0,240,58139,2019-12-24T01:15:00+00:00,sr:match:18001801,closed,-6,"N/A (Indoors) Temp:  F, Wind:   mph"
236,62213,INGEST,d4817852-bb4b-42a9-8381-4ee7be827ce0,239,58138,2019-12-23T01:20:00+00:00,sr:match:18001771,closed,-6,"Clear Temp: 45 F, Humidity: 66%, Wind: SW 10 mph"
237,69796,INGEST,d7020af6-f11f-4f79-98bd-385d9f9f663c,237,58136,2019-12-22T21:25:00+00:00,sr:match:18001763,closed,-5,"Clear Temp: 47 F, Humidity: 46%, Wind: WSW 7 mph"
238,74115,INGEST,e1737bea-a92e-4a77-a426-b11f316b9fbc,225,58124,2019-12-22T21:05:00+00:00,sr:match:18001685,closed,-7,"Mostly Cloudy Temp: 67 F, Humidity: 8%, Wind: East 3 mph"
239,70873,INGEST,f10b9abf-782f-4d66-8daa-c0def4fc8a06,230,58129,2019-12-22T18:00:00+00:00,sr:match:18001725,closed,-5,"Temp:  F, Wind:   mph"
240,66913,INGEST,1e6e21a6-d18a-4d1f-a6bf-1b5525cbe324,250,58149,2019-12-29T18:00:00+00:00,sr:match:18001825,closed,-6,"N/A (Indoors) Temp:  F, Wind:   mph"
241,76334,INGEST,3506341c-b97d-4e59-ba31-cbc91a2d45cc,254,58153,2019-12-29T21:25:00+00:00,sr:match:18001829,closed,-7,"Sunny Temp: 31 F, Humidity: 43%, Wind: E 6 mph"
242,50417,INGEST,4642df08-9969-46d7-8e5d-aad758c167fa,253,58152,2019-12-29T18:00:00+00:00,sr:match:18001807,closed,-5,"Cloudy Temp: 78 F, Humidity: 77%, Wind: SSE 12 mph"
243,65878,INGEST,50ebba49-b4f9-4667-b4fa-8602cb6d5064,251,58150,2019-12-29T18:00:00+00:00,sr:match:18001827,closed,-5,"Partly Cloudy Temp: 43 F, Humidity: 41%, Wind: North 2 mph"
244,71794,INGEST,57668483-e5d5-4edc-993f-2b8a40ba1125,247,58146,2019-12-29T21:25:00+00:00,sr:match:18001819,closed,-6,"Partly Cloudy Temp: 64 F, Humidity: 36%, Wind: NW 12mph mph"
245,69162,INGEST,5ae686ad-82e2-4d0f-8368-12a620fa9750,256,58155,2019-12-30T01:20:00+00:00,sr:match:18001833,closed,-8,"Partly cloudy Temp: 51 F, Humidity: 70%, Wind: S 3 mph"
246,62840,INGEST,5d9b3518-dcb4-4f51-8bac-f60a81a5b404,246,58145,2019-12-29T18:00:00+00:00,sr:match:18001817,closed,-5,"Controlled Climate Temp: 68 F, Humidity: 70%, Wind:   mph"
247,90646,INGEST,69165c92-6b05-4361-87a6-8834408c1599,245,58144,2019-12-29T21:25:00+00:00,sr:match:18001815,closed,-6,"Temp:  F, Wind:   mph"
248,58472,INGEST,6fc5974d-4235-4cc2-9c6e-ae2ccb0e58e8,248,58147,2019-12-29T21:25:00+00:00,sr:match:18001821,closed,-5,"Temp: 74 F, Humidity: 91%, Wind: SSE 6mph mph"
249,47759,INGEST,74780241-9790-48e1-b403-45e15130c15b,244,58143,2019-12-29T18:00:00+00:00,sr:match:18001813,closed,-5,"Rain Temp: 64 F, Humidity: 80%, Wind: South 7 mph, gusts to 12 mph"
250,73680,INGEST,a4628561-16bb-4d7e-a76d-2f5d30bc4735,249,58148,2019-12-29T18:00:00+00:00,sr:match:18001823,closed,-6,"Cloudy Temp: 40 F, Humidity: 70%, Wind: Southwest 16 mph"
251,69016,INGEST,b3162a63-cc56-4d65-b46d-3fa127aac2ac,242,58141,2019-12-29T18:00:00+00:00,sr:match:18001805,closed,-5,"Rain Temp: 43 F, Humidity: 85%, Wind: ESE 7 mph"
252,75029,INGEST,b40a6567-364f-4e1d-91b2-695cbd30a683,252,58151,2019-12-29T21:25:00+00:00,sr:match:18001809,closed,-5,"Rain Temp: 42 F, Humidity: 69%, Wind: East 5 mph"
253,72203,INGEST,c48c7db4-27ca-49b8-8bdd-068573226616,243,58142,2019-12-29T18:00:00+00:00,sr:match:18001811,closed,-5,"Cloudy Temp: 63 F, Humidity: 89%, Wind: S 9 mph"
254,70695,INGEST,f73a5d00-a948-4cfe-9b96-3d3e60db8006,241,58140,2019-12-29T21:25:00+00:00,sr:match:18001803,closed,-5,"Cloudy, Rain Temp: 46 F, Humidity: 91%, Wind: East 7 mph"
255,68665,INGEST,ffd74fe1-a229-4b0a-acc7-ef1248c03d21,255,58154,2019-12-29T21:25:00+00:00,sr:match:18001831,closed,-8,"Cloudy Temp: 62 F, Humidity: 47%, Wind:  0 mph"
